,stop_name,next_stop_name,Unnamed: 0,trip_id,stop_id,stop_sequence,route_short_name,next_stop_id,totalTripTime,osm_distance,OriginLat,OriginLon,DestLat,DestLon
917,Nienburg(Weser),Wunstorf,20682,4360,584508,14,IC 56,118611.0,333.0,34.36025773795632,52.645363,9.2179,52.422344,9.451112
918,Norddeich,Norddeich Mole,20445,305137,34119,8,IC 56,431813.0,86.0,0.4666980726102778,53.62158,7.160824,53.62432,7.158739
919,Norddeich,Norden,20669,4360,34119,1,IC 56,354055.0,333.0,5.903627132124271,53.62158,7.160824,53.587917,7.21929
920,Norddeich Mole,Norddeich,20668,4360,431813,0,IC 56,34119.0,333.0,0.4666980726102777,53.62432,7.158739,53.62158,7.160824
921,Norddeich Mole,Norden,12196,733613,431813,0,ICE 47,649232.0,375.0,6.366967410878156,53.62432,7.158739,53.588104,7.219352
922,Norden,Emden Hbf,28042,172112,354055,2,IC 35,511270.0,234.0,28.37540982641812,53.587917,7.21929,53.369396,7.195112
923,Norden,Marienhafe,20670,4360,354055,2,IC 56,151884.0,333.0,9.043371655393464,53.587917,7.21929,53.51933,7.274294
924,Norden,Norddeich,20444,305137,354055,7,IC 56,34119.0,86.0,5.903627132124272,53.587917,7.21929,53.62158,7.160824
925,Norden,Norddeich Mole,11894,177487,649232,13,ICE 47,431813.0,349.0,6.366967410878155,53.588104,7.219352,53.62432,7.158739
926,Nürnberg Hbf,Ansbach,22438,11312,153978,0,IC 61,635872.0,175.0,44.08678077655256,49.44801,11.082327,49.29889,10.577582
927,Nürnberg Hbf,Augsburg Hbf,14038,324258,594408,8,ICE 25,232820.0,361.0,138.34977139406615,49.445267,11.082363,48.3656,10.885713
928,Nürnberg Hbf,Bamberg,22070,49178,152972,5,ICE 18,378280.0,284.0,62.28211682281733,49.445545,11.082228,49.900574,10.900122
929,Nürnberg Hbf,Berlin Südkreuz,42966,3616,152972,1,ICE 29,622546.0,336.0,441.9643233729116,49.445545,11.082228,52.475407,13.365754
930,Nürnberg Hbf,Coburg,42844,143586,656568,4,ICE 29,33094.0,411.0,107.2532280622368,49.44541,11.082291,50.263447,10.957201
931,Nürnberg Hbf,Donauwörth,22005,38055,152972,12,ICE 18,501148.0,463.0,96.40009301403408,49.445545,11.082228,48.71402,10.771564
932,Nürnberg Hbf,Erlangen,34252,5768,66675,1,ICE 28,551567.0,286.0,23.61875652291641,49.445644,11.082165,49.596188,11.001685
933,Nürnberg Hbf,Frankfurt(M) Flughafen Fernbf,37800,349067,152972,1,ICE 2,298350.0,251.0,232.38560475797368,49.445545,11.082228,50.053165,8.570185
934,Nürnberg Hbf,Fürth Hauptbahnhof,38916,11735,152972,4,IC 17,634935.0,426.0,7.548415176067509,49.445545,11.082228,49.470367,10.991229
935,Nürnberg Hbf,Hauptbahnhof,38619,67395,656568,1,ICE 8,356159.0,236.0,190.59608760495803,49.44541,11.082291,50.97211,11.037261
936,Nürnberg Hbf,Ingolstadt Hbf,14715,7165,594408,8,ICE 25,531671.0,358.0,89.80809558774492,49.445267,11.082363,48.745197,11.436111
937,Nürnberg Hbf,München Hbf,43068,7048,656568,5,ICE 29,480219.0,238.0,170.36817631856667,49.44541,11.082291,48.140812,11.557644
938,Nürnberg Hbf,Regensburg Hbf,32909,3972,594408,10,ICE 91,487241.0,459.0,100.19722705430658,49.445267,11.082363,49.012447,12.097702
939,Nürnberg Hbf,Treuchtlingen,32091,86796,86484,0,IC 18,132199.0,105.0,62.09273728110011,49.445618,11.082989,48.961014,10.908198
940,Nürnberg Hbf,Würzburg Hbf,14556,630,656568,2,ICE 25,51167.0,354.0,101.98472787897688,49.44541,11.082291,49.80213,9.935987
941,Nürtingen,Metzingen(Württ),30396,43999,276388,19,IC 55,334691.0,449.0,13.81025791320922,48.628136,9.342677,48.539318,9.290089
942,Nürtingen,Plochingen,31423,87336,394758,3,IC 55,161300.0,429.0,12.865870934761194,48.628147,9.342748,48.71296,9.411353
943,Oberhausen Hbf,Dortmund Hbf,12086,54149,487748,11,ICE 47,390698.0,302.0,49.71212466570381,51.474876,6.851588,51.517723,7.458775
944,Oberhausen Hbf,Duisburg Hbf,2086,42364,344815,2,ICE 78,159621.0,104.0,7.883928693517251,51.474583,6.851163,51.42997,6.775902
945,Oberhausen Hbf,Essen Hbf,16362,317564,431232,0,ICE 41,308596.0,270.0,17.59386662009773,51.474346,6.851693,51.451363,7.014001
946,Oberhausen Hbf,Gelsenkirchen Hbf,28091,287828,381891,3,IC 35,264480.0,213.0,19.315229270285567,51.474285,6.851846,51.504982,7.103087
947,Oberndorf(Neckar),Rottweil,39576,2297,533343,4,IC 87,472515.0,141.0,17.592424528301173,48.295506,8.575614,48.16566,8.639871
948,Oberndorf(Neckar),Sulz(Neckar),39591,245,15537,5,IC 87,304272.0,118.0,10.978972475277454,48.2955,8.575479,48.367573,8.637867
949,Offenbach(Main)Hbf,Frankfurt(Main)Hbf,35020,1286687,369738,5,ICE 20,582590.0,335.0,9.783233584064162,50.09889,8.758983,50.106102,8.663151
950,Offenburg,Baden-Baden,35969,8187,265599,3,ICE 20,563953.0,344.0,39.919695551637744,48.476475,7.946723,48.79032,8.190731
951,Offenburg,Freiburg(Breisgau) Hbf,3692,2771,265599,14,ICE 12,536141.0,488.0,62.67299746462807,48.476475,7.946723,47.997765,7.841295
952,Offenburg,Karlsruhe Hbf,3636,26832,265599,3,ICE 12,482437.0,357.0,68.89196403665352,48.476475,7.946723,48.993675,8.401116
953,Offenburg,Lahr(Schwarzw),17826,225811,265599,9,ICE 60,527527.0,249.0,18.23625596578401,48.476475,7.946723,48.340435,7.834734
954,Oldenburg(Oldb)Hbf,Bad Zwischenahn,20548,3827,106284,13,IC 56,482548.0,304.0,15.434266195519749,53.14432,8.222713,53.182713,8.002593
955,Oldenburg(Oldb)Hbf,Delmenhorst,19679,121244,106284,0,IC 56,15104.0,325.0,31.37047142741068,53.14432,8.222713,53.05279,8.629758
956,Oldenburg(Oldb)Hbf,Hude,20677,4360,106284,9,IC 56,423063.0,333.0,16.97489305213975,53.14432,8.222713,53.10924,8.460892
957,Osnabrück Hbf,Bremen Hbf,7085,28736,479312,14,ICE 42,45650.0,488.0,121.57603317547348,52.272697,8.061522,53.083565,8.81426
958,Osnabrück Hbf,Bünde(Westf),41855,80464,266158,4,IC 77,194877.0,213.0,38.83240547697591,52.27351,8.059799,52.202274,8.574509
959,Osnabrück Hbf,Diepholz,7420,45917,479312,5,ICE 42,348116.0,267.0,52.30812258464173,52.272697,8.061522,52.6046,8.380267
960,Osnabrück Hbf,Dortmund Hbf,25730,1329829,487683,5,ICE 43,387211.0,241.0,105.74883047498744,52.272747,8.061333,51.517883,7.458721
961,Osnabrück Hbf,Hannover Hbf,40175,151439,479312,8,ICE 14,286285.0,348.0,132.56850953240712,52.272697,8.061522,52.37734,9.741547
962,Osnabrück Hbf,Münster(Westf)Hbf,6261,12442,487683,6,ICE 42,649570.0,627.0,49.814249929801264,52.272747,8.061333,51.95697,7.635815
963,Osnabrück Hbf,Rheine,41880,87697,485600,5,IC 77,369247.0,224.0,48.26465010991347,52.273598,8.059918,52.275837,7.434987
964,Ostbahnhof,München Hbf,40679,30223,136888,4,IC 90,381381.0,225.0,7.187646003882461,48.128296,11.604329,48.14016,11.553898
965,Ostbahnhof,Pasing,40705,507512,136888,4,IC 90,546152.0,229.0,12.18769991197506,48.128296,11.604329,48.14933,11.458901
966,Ostseebad Binz,Bergen auf Rügen,37282,38835,182205,0,ICE 26,401960.0,468.0,22.99857372708285,54.405552,13.599532,54.420414,13.417534
967,Paderborn Hbf,Altenbeken,18915,200842,279627,10,IC 51,85092.0,336.0,17.332913526835974,51.712894,8.740338,51.766296,8.94298
968,Paderborn Hbf,Lippstadt,17389,79975,468841,5,ICE 41,627780.0,269.0,31.70173966832014,51.71298,8.740505,51.67074,8.349113
969,Paderborn Hbf,Soest,18969,599037,468841,12,IC 51,237361.0,344.0,52.4702510399866,51.71298,8.740505,51.5783,8.105409
970,Papenburg(Ems),Leer(Ostfriesl),28099,287828,150249,11,IC 35,303085.0,213.0,17.014321778561705,53.089706,7.386708,53.23141,7.465242
971,Papenburg(Ems),Meppen,27979,123814,150249,2,IC 35,55424.0,200.0,45.92997234460873,53.089706,7.386708,52.696022,7.298015
972,Pasewalk,Anklam,18366,227524,256731,16,ICE 15,218337.0,567.0,42.86674655607925,53.51519,13.988988,53.8563,13.701554
973,Pasewalk,Prenzlau,18586,66146,59346,6,ICE 15,642306.0,423.0,25.42438122171574,53.515354,13.988875,53.321636,13.866409
974,Pasing,Augsburg Hbf,23004,11567,546152,1,ICE 11,644766.0,199.0,54.24459311874945,48.14933,11.458901,48.365673,10.885892
975,Pasing,München Hbf,12138,5903,343720,12,ICE 47,103896.0,309.0,7.622753765095617,48.149197,11.459296,48.140182,11.557527
976,Pasing,München Ost,36409,454355,343720,17,IC 24,466399.0,461.0,12.446640597881997,48.149197,11.459296,48.127304,11.605533
977,"Passau, Hbf","Plattling, Bahnhof",38912,11735,409192,0,IC 17,270526.0,426.0,52.18290502937044,48.574352,13.452756,48.778976,12.864647
978,"Passau, Hbf",Regensburg Hbf,32734,192569,409192,0,ICE 91,431902.0,425.0,117.3357965434104,48.574352,13.452756,49.012466,12.100397
979,Peine,Braunschweig Hbf,20966,625100,43801,13,IC 56,406072.0,238.0,26.032005761353936,52.318916,10.231892,52.25223,10.540921
980,Peine,Hannover Hbf,20167,1480905,609551,3,IC 56,43645.0,224.0,35.77323611624999,52.31896,10.232197,52.377613,9.741834
981,Peine,Hannover-Linden/Fischerhof,20291,198641,609551,3,IC 56,594545.0,239.0,38.19406438335033,52.31896,10.232197,52.352795,9.722646
982,Pforzheim Hbf,Karlsruhe Hbf,22447,11312,437143,9,IC 61,297063.0,175.0,31.577296393153627,48.89421,8.702699,48.99313,8.401503
983,Pforzheim Hbf,Karlsruhe-Durlach,17880,371965,247242,7,ICE 60,237591.0,173.0,26.305804335493875,48.894154,8.703099,49.002327,8.462822
984,Pforzheim Hbf,Mühlacker,22621,3418,235346,1,IC 61,40797.0,51.0,13.58085962953251,48.89414,8.702699,48.95299,8.846079
985,"Plattling, Bahnhof","Passau, Hbf",32911,3972,620974,12,ICE 91,226167.0,459.0,52.73771049605608,48.778957,12.864414,48.574203,13.451643
986,"Plattling, Bahnhof",Regensburg Hbf,32857,37809,270526,1,ICE 91,431902.0,499.0,65.40935982186471,48.778976,12.864647,49.012466,12.100397
987,"Plattling, Bahnhof",Straubing,38913,11735,270526,1,IC 17,52999.0,426.0,24.79144098222181,48.778976,12.864647,48.876938,12.574492
988,Plettenberg,Finnentrop,2456,24344,183218,5,IC 34,586194.0,192.0,12.930215955804712,51.231853,7.869044,51.1729,7.96467
989,Plettenberg,Werdohl,2362,142446,5690,6,IC 34,247007.0,99.0,9.019476611512228,51.23197,7.868424,51.25952,7.757734
990,Plochingen,Nürtingen,30395,43999,161300,18,IC 55,276388.0,449.0,12.86587093476119,48.71296,9.411353,48.628136,9.342677
991,Plochingen,Stuttgart Hbf,31424,87336,161300,4,IC 55,304723.0,429.0,21.90705636562532,48.71296,9.411353,48.784748,9.183217
992,Potsdam Hbf,Berlin-Wannsee,19796,12722,166464,20,IC 56,118054.0,349.0,9.580766179785233,52.391422,13.066721,52.42135,13.180446
993,Potsdam Hbf,Brandenburg Hbf,27228,89188,303875,4,ICE 43,107204.0,534.0,36.26364317280118,52.391666,13.066749,52.400276,12.565075
994,Potsdam Hbf,Braunschweig Hbf,26499,363347,303875,4,ICE 43,331031.0,452.0,198.8167165785915,52.391666,13.066749,52.25227,10.54085
995,Prenzlau,Angermünde,18587,66146,642306,7,ICE 15,288158.0,423.0,39.53173811507827,53.321636,13.866409,53.01574,13.995672
996,Prenzlau,Pasewalk,18365,227524,236141,15,ICE 15,256731.0,567.0,25.424381221715723,53.32162,13.86654,53.51519,13.988988
997,Prien Prien Bahnhof,Traunstein Bahnhof,31927,211206,12196,13,IC 62,555449.0,305.0,28.18750649003104,47.85454,12.346697,47.86896,12.638703
998,Prien Prien Bahnhof,Übersee,36413,454355,12196,21,IC 24,325084.0,461.0,12.911188355698863,47.85454,12.346697,47.82184,12.486681
999,Prien am Chiemsee,"Bad Endorf, Bahnhof",36419,550619,87497,2,IC 24,507883.0,449.0,10.032223641790694,47.854458,12.346733,47.904682,12.302545
1000,Prien am Chiemsee,Rosenheim,24429,83298,87497,3,ICE 32,554137.0,485.0,26.55357915849665,47.854458,12.346733,47.850994,12.118372
1001,Radolfzell,Singen(Hohentwiel),39801,518879,622127,1,IC 87,546652.0,128.0,10.7076921198636,47.735714,8.969103,47.7586,8.840231
1002,Ravensburg,Biberach(Riß),24334,486486,291665,2,ICE 32,324821.0,439.0,47.31215577767074,47.784374,9.606126,48.101994,9.793155
1003,Ravensburg,Friedrichshafen Stadt,24373,696151,573482,13,ICE 32,538875.0,426.0,19.110994817905,47.78441,9.605964,47.653084,9.473498
1004,Recklinghausen Hbf,Essen Hbf,1412,80712,6562,4,ICE 39,237506.0,537.0,25.73423131213512,51.61667,7.203509,51.451736,7.013938
1005,Recklinghausen Hbf,Gelsenkirchen Hbf,21566,787835,6562,9,IC 39,29567.0,401.0,15.603539117793876,51.61667,7.203509,51.50504,7.103051
1006,Recklinghausen Hbf,Münster(Westf)Hbf,30343,43799,6562,1,IC 55,329529.0,388.0,57.057089481233135,51.61667,7.203509,51.95694,7.636075
1007,Recklinghausen Hbf,Wanne-Eickel Hbf,27984,123814,6562,7,IC 35,572218.0,200.0,10.999853815631775,51.61667,7.203509,51.531445,7.166122
1008,Regensburg Hbf,Nürnberg Hbf,38915,11735,431902,3,IC 17,152972.0,426.0,100.87000088480056,49.012466,12.100397,49.445545,11.082228
1009,Regensburg Hbf,"Plattling, Bahnhof",32910,3972,487241,11,ICE 91,620974.0,459.0,65.45919835258277,49.012447,12.097702,48.778957,12.864414
1010,Regensburg Hbf,Straubing,38807,101802,487241,15,IC 17,52999.0,479.0,41.19192488489377,49.012447,12.097702,48.876938,12.574492
1011,Remagen,Andernach,30425,448212,643257,21,IC 55,304313.0,439.0,20.54125150722778,50.577213,7.229779,50.434544,7.404839
1012,Remagen,Bonn Hbf,29801,163320,643257,2,IC 55,378779.0,448.0,20.66976850609047,50.577213,7.229779,50.731956,7.097364
1013,Rendsburg,Neumünster,43350,261425,569128,2,EC 27,293953.0,366.0,39.49424831083282,54.302155,9.671009,54.075626,9.979576
1014,Rendsburg,Schleswig,43523,963926,586387,13,EC 27,665888.0,356.0,24.840706866507198,54.302082,9.671422,54.499577,9.538158
1015,Reutlingen Hbf,Metzingen(Württ),31421,87336,540056,1,IC 55,244056.0,429.0,8.428653322316308,48.49659,9.209771,48.54001,9.290044
1016,Reutlingen Hbf,Tübingen Hbf,30398,43999,550001,21,IC 55,578961.0,449.0,16.287493892975085,48.496216,9.20934,48.515724,9.055054
1017,Rheine,Bad Bentheim,41881,87697,369247,6,IC 77,180734.0,224.0,21.551672066073248,52.275837,7.434987,52.309853,7.157776
1018,Rheine,Emden Hbf,11892,177487,369247,11,ICE 47,205677.0,349.0,141.38930234245825,52.275837,7.434987,53.36936,7.195267
1019,Rheine,Leer(Ostfriesl),28253,865294,369247,7,IC 35,303085.0,213.0,114.28831244347754,52.275837,7.434987,53.23141,7.465242
1020,Rheine,Lingen(Ems),28096,287828,369247,8,IC 35,350376.0,213.0,31.00814378495467,52.275837,7.434987,52.519867,7.321731
1021,Rheine,Münster(Westf)Hbf,27982,123814,230266,5,IC 35,215296.0,200.0,38.908678387272005,52.27575,7.434754,51.95698,7.635743
1022,Rheine,Osnabrück Hbf,41854,80464,369247,3,IC 77,266158.0,213.0,48.26465010991348,52.275837,7.434987,52.27351,8.059799
1023,Rheydt Hbf,Erkelenz,10955,73135,347157,13,ICE 10,126864.0,346.0,17.539290424444435,51.162872,6.439456,51.076595,6.321634
1024,Rheydt Hbf,Mönchengladbach Hbf,40220,368508,35108,4,ICE 14,194966.0,316.0,4.5526156902995645,51.162872,6.439879,51.19677,6.445852
1025,Ribnitz-Damgarten West,Rostock Hbf,37286,38835,166524,4,ICE 26,298692.0,468.0,28.977313628064216,54.239265,12.437355,54.078262,12.131398
1026,Ribnitz-Damgarten West,Velgast,37348,45562,438621,9,ICE 26,25159.0,283.0,24.45415749453116,54.2392,12.437373,54.277435,12.803131
1027,Riesa,Dresden-Neustadt,31224,79094,424085,5,IC 55,651231.0,149.0,49.81665142035569,51.309734,13.288329,51.066097,13.740235
1028,Riesa,Elsterwerda,30354,43799,424085,12,IC 55,479164.0,388.0,23.544020545459382,51.309734,13.288329,51.46012,13.51666
1029,Riesa,Leipzig Hbf,20742,4822,663890,2,IC 56,233006.0,372.0,66.36931655106342,51.30983,13.288293,51.34547,12.382064
1030,Ringsheim/Europa-Park,Freiburg(Breisgau) Hbf,43563,412321,65519,3,ECE 85,536141.0,121.0,31.722016527774898,48.248688,7.772987,47.997765,7.841295
1031,Ringsheim/Europa-Park,Karlsruhe Hbf,43556,139727,65519,3,ECE 85,482437.0,134.0,99.83791659224644,48.248688,7.772987,48.993675,8.401116
1032,Rosenheim,Bad Endorf,31925,211206,325639,11,IC 62,456439.0,305.0,17.259501751732333,47.851177,12.117824,47.90459,12.302679
1033,Rosenheim,München Hbf,37953,119106,560293,1,ICE 24,13266.0,37.0,62.142153729755705,47.851257,12.11795,48.1399,11.553772
1034,Rosenheim,München Ost,21442,80172,659330,1,ICE 89,647806.0,412.0,55.05342060567327,47.851154,12.118264,48.127388,11.605407
1035,Rosenheim,Ostbahnhof,40678,30223,554137,3,IC 90,136888.0,225.0,54.95450851535171,47.850994,12.118372,48.128296,11.604329
1036,Rosenheim,Prien Prien Bahnhof,12465,269154,325639,6,EC 62,12196.0,216.0,26.55357915849665,47.851177,12.117824,47.85454,12.346697
1037,Rosenheim,Traunstein Bahnhof,40691,374159,325639,6,IC 90,555449.0,225.0,53.78559644197184,47.851177,12.117824,47.86896,12.638703
1038,Rostock Hbf,Bützow,37287,38835,298692,5,ICE 26,148800.0,468.0,30.592615268694964,54.078262,12.131398,53.83704,11.997872
1039,Rostock Hbf,Ribnitz-Damgarten West,37347,45562,305857,8,ICE 26,438621.0,283.0,29.0265552919761,54.078526,12.1304,54.2392,12.437373
1040,Rostock Hbf,Schwerin Hbf,39097,403364,581222,0,IC 17,620620.0,314.0,87.41314815570455,54.078552,12.130059,53.63474,11.407455
1041,Rostock Hbf,Warnemünde,39120,457036,298692,3,IC 17,383012.0,177.0,14.294353696126528,54.078262,12.131398,54.177235,12.091027
1042,Rottweil,Horb,40022,95160,472515,2,IC 87,434585.0,110.0,42.90666676804011,48.16566,8.639871,48.44146,8.688829
1043,Rottweil,Oberndorf(Neckar),39590,245,472515,4,IC 87,15537.0,118.0,17.59242452830117,48.16566,8.639871,48.2955,8.575479
1044,Rottweil,Spaichingen,39784,5139,472515,7,IC 87,614011.0,98.0,15.489908337689236,48.16566,8.639871,48.068996,8.741704
1045,Rottweil,Tuttlingen,39577,2297,472515,5,IC 87,210691.0,141.0,27.66834417112798,48.16566,8.639871,47.98054,8.798271
1046,Rudolstadt(Thür),Jena-Göschwitz,22614,329890,584500,17,IC 61,247296.0,402.0,33.843439611153165,50.71793,11.338899,50.88394,11.593537
1047,Rudolstadt(Thür),Saalfeld(Saale),22811,96675,584500,5,IC 61,178004.0,384.0,11.77867672404842,50.71793,11.338899,50.650272,11.374583
1048,S Königs Wusterhausen Bhf,Lübben(Spreewald),21342,96875,582262,23,IC 56,133904.0,378.0,46.97336466312504,52.296642,13.631479,51.93978,13.877006
1049,Saalfeld(Saale),Jena-Göschwitz,38921,11735,178004,9,IC 17,247296.0,426.0,45.6208814811033,50.650272,11.374583,50.88394,11.593537
1050,Saalfeld(Saale),Lichtenfels Bahnhof,38801,101802,178004,9,IC 17,325507.0,479.0,87.65882505964251,50.650272,11.374583,50.14574,11.05995
1051,Saalfeld(Saale),Ludwigsstadt Bahnhof,22812,96675,178004,6,IC 61,293627.0,384.0,32.00071843861864,50.650272,11.374583,50.48694,11.383083
1052,Saalfeld(Saale),Rudolstadt(Thür),22613,329890,178004,16,IC 61,584500.0,402.0,11.778676724048424,50.650272,11.374583,50.71793,11.338899
1053,Saarbrücken Hbf,Forbach(fr),28586,263675,454287,3,ICE 82,457472.0,126.0,4.765442854696919,49.24148,6.991045,49.21409,6.944314
1054,Saarbrücken Hbf,Homburg(Saar)Hbf,36451,137410,156121,0,ICE 16,60312.0,375.0,30.87884874187703,49.241085,6.990951,49.327587,7.33657
1055,Saarbrücken Hbf,Kaiserslautern Hbf,28588,29782,670210,0,ICE 82,325339.0,116.0,66.23375226046522,49.241283,6.991011,49.435856,7.768559
1056,Salzwedel,Stendal Hbf,28397,1278097,432031,5,IC 57,627546.0,148.0,56.884106914656016,52.858112,11.162035,52.594723,11.854412
1057,Salzwedel,Uelzen,33968,154076,432031,10,ICE 28,558591.0,413.0,51.71148971533885,52.858112,11.162035,52.969612,10.553516
1058,Schleswig,Flensburg,43524,963926,665888,14,EC 27,583469.0,356.0,37.51350216061623,54.499577,9.538158,54.773857,9.436511
1059,Schleswig,Flensburg(Gr),32031,13179,665888,1,EC 75,626778.0,114.0,35.98699754393196,54.499577,9.538158,54.814842,9.36324
1060,Schleswig,Hamburg Hbf,32034,131839,210357,2,EC 75,470546.0,115.0,138.97337490226425,54.49946,9.53814,53.55232,10.006654
1061,Schleswig,Neumünster,32050,324885,210357,2,EC 75,349464.0,113.0,64.0091801670015,54.49946,9.53814,54.07571,9.980097
1062,Schleswig,Rendsburg,43349,261425,210357,1,EC 27,569128.0,366.0,24.51493185616868,54.49946,9.53814,54.302155,9.671009
1063,Schorndorf,Schwäbisch Gmünd,22649,42716,619079,1,IC 61,183698.0,126.0,21.51685469087199,48.806984,9.525861,48.801086,9.788097
1064,Schorndorf,Stuttgart Hbf,22824,96675,465038,18,IC 61,304723.0,384.0,29.493373942971232,48.80708,9.52578,48.784748,9.183217
1065,Schorndorf,Waiblingen,22804,940312,465038,18,IC 61,400793.0,325.0,17.67795941498514,48.80708,9.52578,48.826122,9.299882
1066,Schwerin Hbf,Bad Kleinen,28415,19898,517674,7,IC 57,93455.0,235.0,16.278969153006983,53.63563,11.407544,53.766644,11.466456
1067,Schwerin Hbf,Berlin Hbf,39098,403364,620620,1,IC 17,553182.0,314.0,207.6025235647122,53.63474,11.407455,52.52496,13.368911
1068,Schwerin Hbf,Berlin-Spandau,38832,1024931,166260,1,IC 17,402735.0,252.0,197.0759876826613,53.635628,11.407445,52.534542,13.197124
1069,Schwerin Hbf,Büchen,37378,487797,166260,3,ICE 26,91359.0,123.0,75.85351123453704,53.635628,11.407445,53.474976,10.623292
1070,Schwerin Hbf,Bützow,37345,45562,517674,6,ICE 26,207188.0,283.0,57.04987246899462,53.63563,11.407544,53.83715,11.998132
1071,Schwerin Hbf,Hamburg Hbf,37289,38835,166260,7,ICE 26,207166.0,468.0,122.23453104834532,53.635628,11.407445,53.551598,10.006923
1072,Schwerin Hbf,Ludwigslust,28443,487243,166260,4,IC 57,70027.0,229.0,36.73488316135624,53.635628,11.407445,53.335007,11.494151
1073,Schwerin Hbf,Rostock Hbf,38848,103059,517674,7,IC 17,324633.0,262.0,87.36610937718075,53.63563,11.407544,54.07861,12.130176
1074,Schwäbisch Gmünd,Aalen Hbf,22650,42716,183698,2,IC 61,521377.0,126.0,26.02075236575692,48.801086,9.788097,48.84168,10.09613
1075,Schwäbisch Gmünd,Schorndorf,22823,96675,134511,17,IC 61,465038.0,384.0,21.516854690871995,48.80097,9.787504,48.80708,9.52578
1076,Schwäbisch Gmünd,Stuttgart Hbf,22443,11312,134511,5,IC 61,304723.0,175.0,50.35491696431188,48.80097,9.787504,48.784748,9.183217
1077,Schönefeld(bei Berlin),Berlin Gesundbrunnen,43194,1215402,162009,10,EC 27,400896.0,231.0,25.639974378582878,52.39115,13.512816,52.548573,13.390519
1078,Siegburg/Bonn,Düsseldorf Hbf,11707,1232479,52326,7,ICE 47,580766.0,310.0,86.99099984299924,50.79396,7.20262,51.219433,6.795027
1079,Siegburg/Bonn,Frankfurt(M) Flughafen Fernbf,12132,5903,475849,6,ICE 47,298350.0,309.0,210.26228238624267,50.79388,7.202485,50.053165,8.570185
1080,Siegburg/Bonn,Frankfurt(M) Flughafen Regionalbf,40441,1374064,475849,6,ICE 79,564264.0,130.0,212.2917588939684,50.79388,7.202485,50.05122,8.571251
1081,Siegburg/Bonn,Köln Hbf,27487,14002,52326,4,ICE 49,267173.0,77.0,42.25453908847529,50.79396,7.20262,50.943497,6.958943
1082,Siegburg/Bonn,Köln Messe/Deutz,27504,14325,52326,4,ICE 49,47985.0,82.0,48.544236110781775,50.79396,7.20262,50.940876,6.975921
1083,Siegburg/Bonn,Köln Messe/Deutz Gl.11-12,16062,15787,52326,8,ICE 41,427014.0,322.0,48.27502691278104,50.79396,7.20262,50.9416,6.973954
1084,Siegburg/Bonn,Köln/Bonn Flughafen,15730,13061,52326,8,ICE 41,567251.0,348.0,58.98550503883572,50.79396,7.20262,50.879063,7.11958
1085,Siegburg/Bonn,Mannheim Hbf,6429,1327405,475849,11,ICE 42,555655.0,432.0,259.8145698386792,50.79388,7.202485,49.47901,8.469757
1086,Siegburg/Bonn,Montabaur,16183,21243,475849,7,ICE 41,646191.0,282.0,130.84679844243618,50.79388,7.202485,50.444836,7.825333
1087,Siegburg/Bonn,Wiesbaden Hbf,24310,310626,475849,8,ICE 32,385143.0,476.0,204.0490139462005,50.79388,7.202485,50.06972,8.243677
1088,Siegen Hbf,Dillenburg,2462,24344,204954,11,IC 34,551690.0,192.0,32.18495233338033,50.876507,8.01715,50.734905,8.294586
1089,Siegen Hbf,Siegen-Weidenau,2356,142446,189237,0,IC 34,472157.0,99.0,2.468893592992203,50.876408,8.017311,50.8958,8.029959
1090,Siegen-Weidenau,Kreuztal,2357,142446,472157,1,IC 34,117187.0,99.0,8.16935042512996,50.8958,8.029959,50.95596,7.991961
1091,Siegen-Weidenau,Siegen Hbf,2461,24344,507878,10,IC 34,204954.0,192.0,2.468893592992202,50.895786,8.02978,50.876507,8.01715
1092,Singen(Hohentwiel),Engen,39586,245,546652,0,IC 87,642362.0,118.0,14.173633098138628,47.7586,8.840231,47.8561,8.772597
1093,Singen(Hohentwiel),Radolfzell,39630,288369,90498,5,IC 87,449068.0,119.0,10.051724801273608,47.75903,8.841219,47.735676,8.969058
1094,Singen(Hohentwiel),Tuttlingen,40020,95160,546652,0,IC 87,210691.0,110.0,33.84127889745045,47.7586,8.840231,47.98054,8.798271
1095,Soest,Hamm(Westf)Hbf,17391,79975,237361,7,ICE 41,410163.0,269.0,26.842202964165452,51.5783,8.105409,51.6785,7.807492
1096,Soest,Lippstadt,18913,200842,491535,8,IC 51,669582.0,336.0,20.768511371666463,51.57819,8.105337,51.670666,8.348161
1097,Solingen Hbf,Dortmund Hbf,7417,45917,368958,2,ICE 42,237500.0,267.0,67.7221557526259,51.160767,7.004187,51.5176,7.458793
1098,Solingen Hbf,Duisburg Hbf,6647,1445887,117724,8,ICE 42,419702.0,518.0,41.86555454327316,51.161083,7.004119,51.429787,6.775903
1099,Solingen Hbf,Düsseldorf Hbf,7144,312560,117724,8,ICE 42,63688.0,529.0,19.25295086435337,51.161083,7.004119,51.219963,6.794319
1100,Solingen Hbf,Köln Hbf,25766,13486,162870,10,ICE 43,266079.0,381.0,44.64528431989682,51.161087,7.003985,50.943333,6.958566
1101,Solingen Hbf,Köln Messe/Deutz Gl.11-12,30293,41213,162870,9,IC 55,427014.0,407.0,26.661974171683173,51.161087,7.003985,50.9416,6.973954
